  6.2500000E-02  6.2500000E-02  6.2500000E-02           1
  0.3125000      6.2500000E-02  6.2500000E-02           3
  0.5625000      6.2500000E-02  6.2500000E-02           5
  0.8125000      6.2500000E-02  6.2500000E-02           7
  6.2500000E-02  0.3125000      6.2500000E-02          17
  0.3125000      0.3125000      6.2500000E-02          19
  0.5625000      0.3125000      6.2500000E-02          21
  0.8125000      0.3125000      6.2500000E-02          23
  6.2500000E-02  0.5625000      6.2500000E-02          33
  0.3125000      0.5625000      6.2500000E-02          35
  0.5625000      0.5625000      6.2500000E-02          37
  0.8125000      0.5625000      6.2500000E-02          39
  6.2500000E-02  0.8125000      6.2500000E-02          49
  0.3125000      0.8125000      6.2500000E-02          51
  0.5625000      0.8125000      6.2500000E-02          53
  0.8125000      0.8125000      6.2500000E-02          55
  6.2500000E-02  6.2500000E-02  0.3125000             129
  0.3125000      6.2500000E-02  0.3125000             131
  0.5625000      6.2500000E-02  0.3125000             133
  0.8125000      6.2500000E-02  0.3125000             135
  6.2500000E-02  0.3125000      0.3125000             145
  0.3125000      0.3125000      0.3125000             147
  0.5625000      0.3125000      0.3125000             149
  0.8125000      0.3125000      0.3125000             151
  6.2500000E-02  0.5625000      0.3125000             161
  0.3125000      0.5625000      0.3125000             163
  0.5625000      0.5625000      0.3125000             165
  0.8125000      0.5625000      0.3125000             167
  6.2500000E-02  0.8125000      0.3125000             177
  0.3125000      0.8125000      0.3125000             179
  0.5625000      0.8125000      0.3125000             181
  0.8125000      0.8125000      0.3125000             183
  6.2500000E-02  6.2500000E-02  0.5625000             257
  0.3125000      6.2500000E-02  0.5625000             259
  0.5625000      6.2500000E-02  0.5625000             261
  0.8125000      6.2500000E-02  0.5625000             263
  6.2500000E-02  0.3125000      0.5625000             273
  0.3125000      0.3125000      0.5625000             275
  0.5625000      0.3125000      0.5625000             277
  0.8125000      0.3125000      0.5625000             279
  6.2500000E-02  0.5625000      0.5625000             289
  0.3125000      0.5625000      0.5625000             291
  0.5625000      0.5625000      0.5625000             293
  0.8125000      0.5625000      0.5625000             295
  6.2500000E-02  0.8125000      0.5625000             305
  0.3125000      0.8125000      0.5625000             307
  0.5625000      0.8125000      0.5625000             309
  0.8125000      0.8125000      0.5625000             311
  6.2500000E-02  6.2500000E-02  0.8125000             385
  0.3125000      6.2500000E-02  0.8125000             387
  0.5625000      6.2500000E-02  0.8125000             389
  0.8125000      6.2500000E-02  0.8125000             391
  6.2500000E-02  0.3125000      0.8125000             401
  0.3125000      0.3125000      0.8125000             403
  0.5625000      0.3125000      0.8125000             405
  0.8125000      0.3125000      0.8125000             407
  6.2500000E-02  0.5625000      0.8125000             417
  0.3125000      0.5625000      0.8125000             419
  0.5625000      0.5625000      0.8125000             421
  0.8125000      0.5625000      0.8125000             423
  6.2500000E-02  0.8125000      0.8125000             433
  0.3125000      0.8125000      0.8125000             435
  0.5625000      0.8125000      0.8125000             437
  0.8125000      0.8125000      0.8125000             439
