   0.00000000       0.00000000       1.00000000       1.00000000       1.00000000    
   0.00000000       3.33333351E-02   1.00000000       1.00000000       1.00000000    
   0.00000000       6.66666701E-02   1.00000000       1.00000000       1.00000000    
   0.00000000      0.100000001       1.00000000       1.00000000       1.00000000    
   0.00000000      0.133333340       1.00000000       1.00000000       1.00000000    
   0.00000000      0.166666672       1.00000000       1.00000000       1.00000000    
   0.00000000      0.200000003       1.00000000       1.00000000       1.00000000    
   0.00000000      0.233333334       1.00000000       1.00000000       1.00000000    
   0.00000000      0.266666681       1.00000000       1.00000000       1.00000000    
   0.00000000      0.300000012       1.00000000       1.00000000       1.00000000    
   0.00000000      0.333333343       1.00000000       1.00000000       1.00000000    
   0.00000000      0.366666675       1.00000000       1.00000000       1.00000000    
   0.00000000      0.400000006       1.00000000       1.00000000       1.00000000    
   0.00000000      0.433333337       1.00000000       1.00000000       1.00000000    
   0.00000000      0.466666669       1.00000000       1.00000000       1.00000000    
   0.00000000      0.500000000       1.00000000       1.00000000       1.00000000    
   0.00000000      0.533333361       1.00000000       1.00000000       1.00000000    
   0.00000000      0.566666663       1.00000000       1.00000000       1.00000000    
   0.00000000      0.600000024       1.00000000       1.00000000       1.00000000    
   0.00000000      0.633333325       1.00000000       1.00000000       1.00000000    
   0.00000000      0.666666687       1.00000000       1.00000000       1.00000000    
   0.00000000      0.699999988       1.00000000       1.00000000       1.00000000    
   0.00000000      0.733333349       1.00000000       1.00000000       1.00000000    
   0.00000000      0.766666651       1.00000000       1.00000000       1.00000000    
   0.00000000      0.800000012       1.00000000       1.00000000       1.00000000    
   0.00000000      0.833333313       1.00000000       1.00000000       1.00000000    
   0.00000000      0.866666675       1.00000000       1.00000000       1.00000000    
   0.00000000      0.899999976       1.00000000       1.00000000       1.00000000    
   0.00000000      0.933333337       1.00000000       1.00000000       1.00000000    
   0.00000000      0.966666639       1.00000000       1.00000000       1.00000000    
   0.00000000       1.00000000       1.00000000       1.00000000       1.00000000    
   5.00000007E-02   0.00000000       1.00000000       1.00000000       1.00000000    
   5.00000007E-02   3.33333351E-02   1.00166667       1.00166655      0.999999881    
   5.00000007E-02   6.66666701E-02   1.00333333       1.00333309      0.999999762    
   5.00000007E-02  0.100000001       1.00500000       1.00499964      0.999999642    
   5.00000007E-02  0.133333340       1.00666666       1.00666618      0.999999523    
   5.00000007E-02  0.166666672       1.00833321       1.00833225      0.999999046    
   5.00000007E-02  0.200000003       1.00999987       1.00999808      0.999998212    
   5.00000007E-02  0.233333334       1.01166642       1.01166391      0.999997497    
   5.00000007E-02  0.266666681       1.01333296       1.01332986      0.999996960    
   5.00000007E-02  0.300000012       1.01499939       1.01499510      0.999995768    
   5.00000007E-02  0.333333343       1.01666594       1.01665950      0.999993682    
   5.00000007E-02  0.366666675       1.01833236       1.01832402      0.999991834    
   5.00000007E-02  0.400000006       1.01999867       1.01998854      0.999990046    
   5.00000007E-02  0.433333337       1.02166498       1.02165270      0.999987960    
   5.00000007E-02  0.466666669       1.02333117       1.02331495      0.999984145    
   5.00000007E-02  0.500000000       1.02499735       1.02497745      0.999980569    
   5.00000007E-02  0.533333361       1.02666354       1.02663982      0.999976873    
   5.00000007E-02  0.566666663       1.02832949       1.02830219      0.999973476    
   5.00000007E-02  0.600000024       1.02999544       1.02996218      0.999967694    
   5.00000007E-02  0.633333325       1.03166139       1.03162181      0.999961615    
   5.00000007E-02  0.666666687       1.03332710       1.03328145      0.999955833    
