   6.36680852E-05   1.09422232E-04   6.91985551E-05   1.03812933       6.67710701E-05   1.07699707E-04   7.66656449E-05  0.976778507    
   6.66085107E-05   1.14341317E-04   7.23093835E-05   1.03747654       6.98136355E-05   1.12555528E-04   8.02106588E-05  0.976724863    
   6.96847274E-05   1.19481549E-04   7.55600631E-05   1.03682375       7.29948515E-05   1.17622651E-04   8.39198838E-05  0.976670980    
   7.29029489E-05   1.24852857E-04   7.89568803E-05   1.03617096       7.63209464E-05   1.22926329E-04   8.78008650E-05  0.976617038    
   7.62698692E-05   1.30465618E-04   8.25063835E-05   1.03551841       7.97987523E-05   1.28468906E-04   9.18618025E-05  0.976563334    
   7.97922839E-05   1.36330986E-04   8.62156376E-05   1.03486550       8.34349485E-05   1.34260757E-04   9.61108890E-05  0.976509213    
   8.34773746E-05   1.42459758E-04   9.00914674E-05   1.03421295       8.72369274E-05   1.40313190E-04   1.00556899E-04  0.976454973    
   8.73326571E-05   1.48864041E-04   9.41415346E-05   1.03356004       9.12120668E-05   1.46638049E-04   1.05209008E-04  0.976400912    
   9.13659896E-05   1.55556540E-04   9.83738719E-05   1.03290713       9.53684357E-05   1.53247427E-04   1.10076748E-04  0.976346552    
   9.55855066E-05   1.62549608E-04   1.02796279E-04   1.03225458       9.97141033E-05   1.60154086E-04   1.15169998E-04  0.976291656    
   9.99999902E-05   1.69856881E-04   1.07417400E-04   1.03160179       1.04257793E-04   1.67371705E-04   1.20499557E-04  0.976237118    
   1.04618346E-04   1.77492635E-04   1.12246242E-04   1.03094947       1.09008317E-04   1.74913934E-04   1.26076236E-04  0.976182342    
   1.09449989E-04   1.85472018E-04   1.17292402E-04   1.03029656       1.13975519E-04   1.82795688E-04   1.31911409E-04  0.976126969    
   1.14504786E-04   1.93810120E-04   1.22565412E-04   1.02964377       1.19169286E-04   1.91031868E-04   1.38017320E-04  0.976072133    
   1.19793025E-04   2.02522875E-04   1.28075349E-04   1.02899110       1.24599494E-04   1.99638758E-04   1.44406382E-04  0.976016879    
   1.25325489E-04   2.11627514E-04   1.33833120E-04   1.02833843       1.30277142E-04   2.08632846E-04   1.51091735E-04  0.975961328    
   1.31113469E-04   2.21141454E-04   1.39849726E-04   1.02768552       1.36213625E-04   2.18031288E-04   1.58087234E-04  0.975905776    
   1.37168769E-04   2.31083119E-04   1.46136837E-04   1.02703285       1.42420628E-04   2.27852899E-04   1.65407298E-04  0.975850165    
   1.43503567E-04   2.41471251E-04   1.52706285E-04   1.02638006       1.48910054E-04   2.38102191E-04   1.73066728E-04  0.975794435    
   1.50131076E-04   2.52326601E-04   1.59571195E-04   1.02572751       1.55695452E-04   2.48828641E-04   1.81081690E-04  0.975738466    
   1.57064671E-04   2.63670227E-04   1.66744911E-04   1.02507472       1.62790369E-04   2.60037312E-04   1.89468512E-04  0.975682318    
   1.64318466E-04   2.75523285E-04   1.74240777E-04   1.02442193       1.70208266E-04   2.71749625E-04   1.98244466E-04  0.975626051    
   1.71907290E-04   2.87909759E-04   1.82073971E-04   1.02376914       1.77964175E-04   2.83988629E-04   2.07427569E-04  0.975569487    
   1.79846582E-04   3.00853048E-04   1.90259292E-04   1.02311647       1.86073492E-04   2.96777987E-04   2.17036824E-04  0.975512922    
   1.88152539E-04   3.14377918E-04   1.98812413E-04   1.02246380       1.94552340E-04   3.10141884E-04   2.27091950E-04  0.975456297    
   1.96841909E-04   3.28510505E-04   2.07749865E-04   1.02181125       2.03417338E-04   3.24106280E-04   2.37613407E-04  0.975399315    
   2.05932767E-04   3.43279069E-04   2.17089488E-04   1.02115822       2.12686689E-04   3.38698941E-04   2.48623313E-04  0.975342333    
   2.15443477E-04   3.58711550E-04   2.26848977E-04   1.02050567       2.22378221E-04   3.53947486E-04   2.60144065E-04  0.975284994    
   2.25393422E-04   3.74837458E-04   2.37047003E-04   1.01985288       2.32511593E-04   3.69881280E-04   2.72199424E-04  0.975227773    
   2.35802901E-04   3.91688693E-04   2.47703720E-04   1.01920009       2.43106493E-04   3.86531261E-04   2.84814130E-04  0.975170195    
   2.46693118E-04   4.09297092E-04   2.58839253E-04   1.01854753       2.54184153E-04   4.03929764E-04   2.98014173E-04  0.975112617    
   2.58086278E-04   4.27697494E-04   2.70475663E-04   1.01789463       2.65766867E-04   4.22109995E-04   3.11826501E-04  0.975054622    
   2.70005636E-04   4.46924678E-04   2.82634923E-04   1.01724195       2.77877116E-04   4.41107259E-04   3.26279755E-04  0.974996567    
   2.82475463E-04   4.67016682E-04   2.95341102E-04   1.01658916       2.90539465E-04   4.60930692E-04   3.41403560E-04  0.974938452    
   2.95520906E-04   4.88011225E-04   3.08618037E-04   1.01593661       3.03778215E-04   4.81676660E-04   3.57228506E-04  0.974879920    
   3.09169118E-04   5.09950041E-04   3.22492124E-04   1.01528382       3.17620841E-04   5.03354764E-04   3.73787829E-04  0.974821448    
   3.23447661E-04   5.32874663E-04   3.36989644E-04   1.01463103       3.32093594E-04   5.26006159E-04   3.91115143E-04  0.974762559    
   3.38385609E-04   5.56830666E-04   3.52139410E-04   1.01397836       3.47226160E-04   5.49675140E-04   4.09246277E-04  0.974703729    
   3.54013464E-04   5.81863569E-04   3.67970206E-04   1.01332557       3.63048632E-04   5.74406935E-04   4.28218103E-04  0.974644661    
   3.70362919E-04   6.08021335E-04   3.84512357E-04   1.01267290       3.79591715E-04   6.00248924E-04   4.48069448E-04  0.974585295    
   3.87467589E-04   6.35354663E-04   4.01797937E-04   1.01202011       3.96888820E-04   6.27251982E-04   4.68841346E-04  0.974525690    
   4.05362225E-04   6.63917104E-04   4.19860793E-04   1.01136744       4.14973940E-04   6.55467389E-04   4.90576378E-04  0.974466145    
   4.24083089E-04   6.93763548E-04   4.38735675E-04   1.01071477       4.33882902E-04   6.84949628E-04   5.13318693E-04  0.974406183    
   4.43668774E-04   7.24952493E-04   4.58459544E-04   1.01006198       4.53654153E-04   7.15756323E-04   5.37115440E-04  0.974346220    
   4.64158977E-04   7.57543545E-04   4.79070120E-04   1.00940919       4.74325876E-04   7.47945684E-04   5.62014990E-04  0.974285841    
   4.85595490E-04   7.91599741E-04   5.00607246E-04   1.00875652       4.95939807E-04   7.81580864E-04   5.88068331E-04  0.974225283    
   5.08022029E-04   8.27186159E-04   5.23112074E-04   1.00810385       5.18538116E-04   8.16725835E-04   6.15328900E-04  0.974164546    
   5.31484082E-04   8.64372414E-04   5.46628609E-04   1.00745106       5.42166468E-04   8.53448757E-04   6.43852225E-04  0.974103630    
   5.56029903E-04   9.03230335E-04   5.71202370E-04   1.00679839       5.66871953E-04   8.91820295E-04   6.73696981E-04  0.974042416    
   5.81709028E-04   9.43835184E-04   5.96880855E-04   1.00614560       5.92702709E-04   9.31863731E-04   7.04923994E-04  0.973981082    
   6.08574483E-04   9.86265833E-04   6.23713946E-04   1.00549293       6.19710772E-04   9.73763701E-04   7.37597351E-04  0.973919392    
   6.36680576E-04   1.03060447E-03   6.51753682E-04   1.00484014       6.47948938E-04   1.01754325E-03   7.71783758E-04  0.973857522    
   6.66084758E-04   1.07693498E-03   6.81053090E-04   1.00418746       6.77474134E-04   1.06328644E-03   8.07552831E-04  0.973795354    
   6.96846982E-04   1.12534978E-03   7.11670553E-04   1.00353467       7.08345033E-04   1.11108180E-03   8.44978145E-04  0.973732948    
   7.29029824E-04   1.17594050E-03   7.43664103E-04   1.00288200       7.40622694E-04   1.16102176E-03   8.84135778E-04  0.973670363    
   7.62698706E-04   1.22880563E-03   7.77096022E-04   1.00222933       7.74371147E-04   1.21320121E-03   9.25105414E-04  0.973607421    
   7.97922839E-04   1.28404738E-03   8.12030863E-04   1.00157642       8.09657038E-04   1.26772199E-03   9.67971398E-04  0.973544240    
   8.34773760E-04   1.34177250E-03   8.48536205E-04   1.00092375       8.46551615E-04   1.32468867E-03   1.01282087E-03  0.973480821    
   8.73326149E-04   1.40209065E-03   8.86681315E-04   1.00027108       8.85125308E-04   1.38420973E-03   1.05974509E-03  0.973417044    
   9.13659518E-04   1.46512245E-03   9.26542620E-04  0.999618411       9.25458386E-04   1.44640123E-03   1.10884069E-03  0.973353028    
   9.55855532E-04   1.53098872E-03   9.68196429E-04  0.998965681       9.67629370E-04   1.51138182E-03   1.16020720E-03  0.973288715    
   1.00000040E-03   1.59981521E-03   1.01172226E-03  0.998312831       1.01172295E-03   1.57927722E-03   1.21394952E-03  0.973224044    
   1.04618352E-03   1.67236652E-03   1.05760363E-03  0.996865630       1.05884869E-03   1.65021629E-03   1.27017684E-03  0.973159075    
   1.09449995E-03   1.74817722E-03   1.10554625E-03  0.995464802       1.10811251E-03   1.72433699E-03   1.32900465E-03  0.973093808    
   1.14504783E-03   1.82738784E-03   1.15563907E-03  0.994109571       1.15960708E-03   1.80178171E-03   1.39055250E-03  0.973028123    
   1.19793031E-03   1.91015389E-03   1.20798021E-03  0.992799222       1.21343264E-03   1.88260956E-03   1.45494658E-03  0.972962201    
   1.25325436E-03   1.99662847E-03   1.26266677E-03  0.991533101       1.26969186E-03   1.96716376E-03   1.52231648E-03  0.972895920    
   1.31113420E-03   2.08698423E-03   1.31980760E-03  0.990309954       1.32849219E-03   2.05550948E-03   1.59280142E-03  0.972829163    
   1.37168705E-03   2.18138727E-03   1.37950806E-03  0.989129305       1.38994551E-03   2.14781263E-03   1.66654412E-03  0.972762108    
   1.43503572E-03   2.28001596E-03   1.44188083E-03  0.987990022       1.45417149E-03   2.24425131E-03   1.74369407E-03  0.972694576    
   1.50131085E-03   2.38306751E-03   1.50705059E-03  0.986891508       1.52129622E-03   2.34501204E-03   1.82441063E-03  0.972626686    
   1.57064665E-03   2.49073189E-03   1.57513749E-03  0.985832572       1.59144052E-03   2.45028734E-03   1.90885679E-03  0.972558379    
   1.64318481E-03   2.60320934E-03   1.64626818E-03  0.984813094       1.66474364E-03   2.56028050E-03   1.99720520E-03  0.972489655    
   1.71907293E-03   2.72072456E-03   1.72058470E-03  0.983831406       1.74134341E-03   2.67520081E-03   2.08963570E-03  0.972420394    
   1.79846585E-03   2.84350151E-03   1.79822871E-03  0.982887030       1.82138965E-03   2.79526878E-03   2.18633632E-03  0.972350836    
   1.88152457E-03   2.97176652E-03   1.87934353E-03  0.981979251       1.90502999E-03   2.92071584E-03   2.28750356E-03  0.972280681    
   1.96841918E-03   3.10576381E-03   1.96408341E-03  0.981106639       1.99242774E-03   3.05178110E-03   2.39334349E-03  0.972210050    
   2.05932767E-03   3.24575673E-03   2.05261470E-03  0.980268836       2.08374951E-03   3.18871881E-03   2.50407401E-03  0.972138882    
   2.15443480E-03   3.39198858E-03   2.14509177E-03  0.979466319       2.17915419E-03   3.33178835E-03   2.61991867E-03  0.972067118    
   2.25393428E-03   3.54476157E-03   2.24170531E-03  0.978695512       2.27884413E-03   3.48126725E-03   2.74111447E-03  0.971994996    
   2.35802913E-03   3.70436581E-03   2.34263879E-03  0.977957606       2.38300045E-03   3.63743841E-03   2.86790729E-03  0.971922159    
   2.46693124E-03   3.87109141E-03   2.44807615E-03  0.977250814       2.49182107E-03   3.80044337E-03   3.00055579E-03  0.971848786    
   2.58086296E-03   4.04524617E-03   2.55821133E-03  0.976575017       2.60550063E-03   3.97093268E-03   3.13933007E-03  0.971774817    
   2.70005385E-03   4.22719121E-03   2.67327344E-03  0.975928664       2.72427918E-03   4.14904905E-03   3.28450906E-03  0.971700072    
   2.82475213E-03   4.41724388E-03   2.79346248E-03  0.975311041       2.84836651E-03   4.33513988E-03   3.43639497E-03  0.971624732    
   2.95520923E-03   4.61577997E-03   2.91901664E-03  0.974721909       2.97799520E-03   4.52955579E-03   3.59529397E-03  0.971548676    
   3.09169129E-03   4.82316082E-03   3.05016409E-03  0.974159718       3.11341486E-03   4.73267445E-03   3.76152922E-03  0.971471906    
   3.23447655E-03   5.03979670E-03   3.18716466E-03  0.973624110       3.25488229E-03   4.94487816E-03   3.93543951E-03  0.971394420    
   3.38385627E-03   5.26609505E-03   3.33027565E-03  0.973113418       3.40267248E-03   5.16657718E-03   4.11737990E-03  0.971316099    
   3.54013499E-03   5.50246565E-03   3.47975618E-03  0.972628117       3.55704408E-03   5.39819477E-03   4.30771895E-03  0.971237004    
   3.70362913E-03   5.74934995E-03   3.63588566E-03  0.972167373       3.71829327E-03   5.64017193E-03   4.50684316E-03  0.971157074    
   3.87467607E-03   6.00728253E-03   3.79900215E-03  0.971727610       3.88677069E-03   5.89297339E-03   4.71516140E-03  0.971076250    
   4.05362062E-03   6.27665780E-03   3.96935502E-03  0.971311808       4.06272290E-03   6.15708251E-03   4.93309367E-03  0.970994473    
   4.24083136E-03   6.55803457E-03   4.14729724E-03  0.970917344       4.24652128E-03   6.43300032E-03   5.16108749E-03  0.970911741    
   4.43668803E-03   6.85195625E-03   4.33317339E-03  0.970542312       4.43852879E-03   6.72126049E-03   5.39960526E-03  0.970828056    
   4.64159017E-03   7.15893554E-03   4.52730665E-03  0.970187843       4.63906070E-03   7.02241110E-03   5.64913219E-03  0.970743299    
   4.85595502E-03   7.47959595E-03   4.73009236E-03  0.969852149       4.84854216E-03   7.33702304E-03   5.91017585E-03  0.970657468    
   5.08021796E-03   7.81451538E-03   4.94189514E-03  0.969533801       5.06735453E-03   7.66569702E-03   6.18326478E-03  0.970570564    
   5.31484094E-03   8.16433877E-03   5.16312337E-03  0.969233155       5.29589504E-03   8.00881255E-03   6.46896102E-03  0.970482349    
   5.56029892E-03   8.52971524E-03   5.39418729E-03  0.968948841       5.53460838E-03   8.36755615E-03   6.76784059E-03  0.970392942    
   5.81709063E-03   8.91132560E-03   5.63551718E-03  0.968680084       5.78394160E-03   8.74232408E-03   7.08051119E-03  0.970302224    
   6.08574459E-03   9.30993725E-03   5.88759920E-03  0.968425512       6.04438595E-03   9.13383812E-03   7.40761403E-03  0.970210314    
   6.36680610E-03   9.72625427E-03   6.15087757E-03  0.968184888       6.31640991E-03   9.54283960E-03   7.74981175E-03  0.970116854    
   6.66084792E-03   1.01610608E-02   6.42584916E-03  0.967957795       6.60052523E-03   9.97010339E-03   8.10779911E-03  0.970021904    
   6.96846657E-03   1.06152100E-02   6.71305275E-03  0.967742205       6.89729210E-03   1.04164481E-02   8.48230068E-03  0.969925463    
   7.29029533E-03   1.10895308E-02   7.01301312E-03  0.967538238       7.20725767E-03   1.08827278E-02   8.87408853E-03  0.969827473    
   7.62698706E-03   1.15849292E-02   7.32630258E-03  0.967344522       7.53100915E-03   1.13698253E-02   9.28395148E-03  0.969727695    
   7.97922816E-03   1.21023366E-02   7.65351113E-03  0.967160463       7.86916912E-03   1.18786627E-02   9.71272402E-03  0.969626248    
   8.34773760E-03   1.26427151E-02   7.99524598E-03  0.966985464       8.22235923E-03   1.24102188E-02   1.01612816E-02  0.969522893    
   8.73326231E-03   1.32071013E-02   8.35216325E-03  0.966817975       8.59125890E-03   1.29654882E-02   1.06305256E-02  0.969417632    
   9.13659483E-03   1.37965577E-02   8.72493535E-03  0.966657698       8.97658151E-03   1.35455430E-02   1.11214239E-02  0.969310343    
   9.55855101E-03   1.44121712E-02   9.11424868E-03  0.966503799       9.37902834E-03   1.41514745E-02   1.16349636E-02  0.969200969    
   9.99999978E-03   1.50551181E-02   9.52084828E-03  0.966355205       9.79939755E-03   1.47844329E-02   1.21721979E-02  0.969089448    
   1.04618352E-02   1.57266129E-02   9.94550157E-03  0.966211379       1.02384603E-02   1.54456291E-02   1.27342129E-02  0.968975425    
   1.09449998E-02   1.64279230E-02   1.03890095E-02  0.966071069       1.06970835E-02   1.61358640E-02   1.33221494E-02  0.968859136    
   1.14504788E-02   1.71603374E-02   1.08521879E-02  0.965933800       1.11760963E-02   1.68573949E-02   1.39372060E-02  0.968740225    
   1.19793033E-02   1.79252680E-02   1.13359299E-02  0.965798736       1.16764363E-02   1.76110808E-02   1.45806298E-02  0.968618631    
   1.25325443E-02   1.87241472E-02   1.18411398E-02  0.965664566       1.21990656E-02   1.83983408E-02   1.52537208E-02  0.968494296    
   1.31113352E-02   1.95584502E-02   1.23687526E-02  0.965530992       1.27449473E-02   1.92206688E-02   1.59578528E-02  0.968366981    
   1.37168644E-02   2.04297993E-02   1.29197938E-02  0.965396881       1.33151617E-02   2.00796463E-02   1.66944638E-02  0.968236625    
   1.43503575E-02   2.13397909E-02   1.34952720E-02  0.965261459       1.39107741E-02   2.09768657E-02   1.74650382E-02  0.968102992    
   1.50131090E-02   2.22901516E-02   1.40962796E-02  0.965124071       1.45329386E-02   2.19140407E-02   1.82711463E-02  0.967966020    
   1.57064684E-02   2.32826807E-02   1.47239538E-02  0.964983523       1.51828369E-02   2.28929389E-02   1.91144217E-02  0.967825413    
   1.64318476E-02   2.43192352E-02   1.53794708E-02  0.964839101       1.58617143E-02   2.39153933E-02   1.99965686E-02  0.967681050    
   1.71907302E-02   2.54018661E-02   1.60641260E-02  0.964683712       1.65710803E-02   2.49833502E-02   2.09193937E-02  0.967532814    
   1.79846510E-02   2.65325923E-02   1.67791974E-02  0.964519382       1.73122287E-02   2.60988139E-02   2.18847450E-02  0.967380464    
   1.88152362E-02   2.77134255E-02   1.75259542E-02  0.964350820       1.80863887E-02   2.72638705E-02   2.28945874E-02  0.967223704    
   1.96841918E-02   2.89465915E-02   1.83058083E-02  0.964177608       1.88950431E-02   2.84807533E-02   2.39509940E-02  0.967062473    
   2.05932781E-02   3.02343834E-02   1.91202071E-02  0.963999391       1.97397191E-02   2.97517143E-02   2.50560809E-02  0.966896296    
   2.15443484E-02   3.15792039E-02   1.99706703E-02  0.963815868       2.06219908E-02   3.10791638E-02   2.62120962E-02  0.966725230    
   2.25393437E-02   3.29835676E-02   2.08587889E-02  0.963626981       2.15435270E-02   3.24647874E-02   2.74213776E-02  0.966548681    
   2.35802922E-02   3.44500653E-02   2.17862017E-02  0.963432372       2.25060508E-02   3.39129008E-02   2.86863782E-02  0.966366649    
   2.46693026E-02   3.59814465E-02   2.27546468E-02  0.963231802       2.35113706E-02   3.54252681E-02   3.00096460E-02  0.966178775    
   2.58086193E-02   3.75806056E-02   2.37659533E-02  0.963025630       2.45613642E-02   3.70047316E-02   3.13938782E-02  0.965984583    
   2.70005390E-02   3.92504446E-02   2.48219594E-02  0.962812781       2.56579909E-02   3.86542231E-02   3.28418650E-02  0.965783954    
   2.82475203E-02   4.09940705E-02   2.59246267E-02  0.962592781       2.68033631E-02   4.03768905E-02   3.43565382E-02  0.965576291    
   2.95520928E-02   4.28147241E-02   2.70760078E-02  0.962365210       2.79995985E-02   4.21758853E-02   3.59409712E-02  0.965361476    
   3.09169143E-02   4.47157808E-02   2.82782353E-02  0.962129474       2.92489845E-02   4.40545827E-02   3.75983566E-02  0.965139031    
   3.23447660E-02   4.67007346E-02   2.95335185E-02  0.961885452       3.05538289E-02   4.60165590E-02   3.93320359E-02  0.964908481    
   3.38385329E-02   4.87732328E-02   3.08441650E-02  0.961633205       3.19165736E-02   4.80653085E-02   4.11454849E-02  0.964669347    
   3.54013145E-02   5.09371571E-02   3.22126299E-02  0.961371601       3.33398171E-02   5.02047539E-02   4.30424251E-02  0.964421332    
   3.70362736E-02   5.31964302E-02   3.36413942E-02  0.961100042       3.48261818E-02   5.24387918E-02   4.50266600E-02  0.964163721    
   3.87467444E-02   5.55552207E-02   3.51330899E-02  0.960818172       3.63784805E-02   5.47715873E-02   4.71021943E-02  0.963896155    
   4.05362062E-02   5.80178313E-02   3.66904438E-02  0.960526288       3.79995778E-02   5.72075471E-02   4.92731892E-02  0.963617921    
   4.24083136E-02   6.05888478E-02   3.83163542E-02  0.960230529       3.96925658E-02   5.97509779E-02   5.15440293E-02  0.963328600    
   4.43668813E-02   6.32728636E-02   4.00137231E-02  0.959918320       4.14605290E-02   6.24066703E-02   5.39192893E-02  0.963027358    
   4.64159027E-02   6.60748184E-02   4.17856798E-02  0.959585726       4.33068015E-02   6.51783869E-02   5.64037412E-02  0.962713540    
   4.85595539E-02   6.89997524E-02   4.36354056E-02  0.959226549       4.52348627E-02   6.80735409E-02   5.90023659E-02  0.962386429    
   5.08022085E-02   7.20530078E-02   4.55662832E-02  0.958831310       4.72482108E-02   7.10961372E-02   6.17179982E-02  0.962010980    
   5.31484336E-02   7.52399936E-02   4.75817285E-02  0.958412468       4.93506156E-02   7.42516145E-02   6.45564049E-02  0.961595356    
   5.56029640E-02   7.85663873E-02   4.96853404E-02  0.957972109       5.15459813E-02   7.75455907E-02   6.75251111E-02  0.961166739    
   5.81709109E-02   8.20382014E-02   5.18809110E-02  0.957514882       5.38384318E-02   8.09841454E-02   7.06301630E-02  0.960723817    
   6.08574487E-02   8.56616125E-02   5.41723557E-02  0.957039058       5.62321246E-02   8.45734030E-02   7.38777071E-02  0.960265756    
   6.36680648E-02   8.94431621E-02   5.65638058E-02  0.956543922       5.87315708E-02   8.83198828E-02   7.72742555E-02  0.959791183    
   6.66084811E-02   9.33894888E-02   5.90594597E-02  0.956031322       6.13412969E-02   9.22302827E-02   8.08265731E-02  0.959298849    
   6.96846992E-02   9.75075662E-02   6.16637319E-02  0.955498517       6.40660971E-02   9.63116437E-02   8.45417380E-02  0.958787441    
   7.29029179E-02  0.101804756       6.43812716E-02  0.954943717       6.69110268E-02  0.100571133       8.84270594E-02  0.958255351    
   7.62698352E-02  0.106288634       6.72168732E-02  0.954365790       6.98813200E-02  0.105016500       9.24904272E-02  0.957701206    
   7.97922537E-02  0.110967040       7.01754913E-02  0.953762949       7.29823932E-02  0.109655567       9.67397988E-02  0.957123160    
   8.34773406E-02  0.115848161       7.32623115E-02  0.953133583       7.62199387E-02  0.114496440      0.101183616      0.956519604    
   8.73326212E-02  0.120940447       7.64826685E-02  0.952475727       7.95998052E-02  0.119547747      0.105830625      0.955888510    
   9.13659558E-02  0.126252830       7.98422173E-02  0.951787174       8.31282660E-02  0.124818221      0.110690020      0.955227911    
   9.55855623E-02  0.131794304       8.33466426E-02  0.951065719       8.68116021E-02  0.130315304      0.115771353      0.954535484    
  0.100000046      0.137574404       8.70019794E-02  0.950309277       9.06565189E-02  0.136052310      0.121084571      0.953809023    
  0.104618303      0.143602833       9.08143520E-02  0.949515045       9.46699455E-02  0.142036915      0.126640007      0.953045905    
  0.109449953      0.149890110       9.47904214E-02  0.948680341       9.88592133E-02  0.148279607      0.132448658      0.952243209    
