   4.64159202E-05  0.119325288       9.75948647E-02   2.13949177E-02  0.875886977      0.517734468      0.358152568      -4.06551868E-18   5.12318034E-03   1.00000000    
   4.85595265E-05  0.124123007      0.101518854       2.22551432E-02  0.870884120      0.514777303      0.356106907      -4.84237197E-18   5.34185069E-03   1.00000012    
   5.08021767E-05  0.129083991      0.105576396       2.31446438E-02  0.865710318      0.511719048      0.353991300      -5.76636125E-18   5.56857791E-03  0.999999940    
   5.31484038E-05  0.134211332      0.109769993       2.40639709E-02  0.860362470      0.508557916      0.351804525      -6.86502874E-18   5.80355106E-03  0.999999940    
   5.56029881E-05  0.139507979      0.114102066       2.50136554E-02  0.854837298      0.505292058      0.349545300      -8.17101500E-18   6.04695268E-03   1.00000000    
   5.81709319E-05  0.144976854      0.118574992       2.59942189E-02  0.849131823      0.501919568      0.347212315      -9.72297622E-18   6.29896251E-03   1.00000012    
   6.08574737E-05  0.150620550      0.123190910       2.70061288E-02  0.843243182      0.498438805      0.344804436      -1.15666750E-17   6.55975798E-03   1.00000000    
   6.36680852E-05  0.156441599      0.127951890       2.80498397E-02  0.837168813      0.494848251      0.342320591      -1.37562535E-17   6.82950439E-03   1.00000012    
   6.66085107E-05  0.162442312      0.132859796       2.91257594E-02  0.830906093      0.491146386      0.339759767      -1.63557645E-17   7.10836425E-03   1.00000012    
   6.96847274E-05  0.168624625      0.137916252       3.02342437E-02  0.824452996      0.487331986      0.337121099      -1.94409000E-17   7.39647914E-03   1.00000000    
   7.29029489E-05  0.174990237      0.143122613       3.13755907E-02  0.817807734      0.483403981      0.334403783      -2.31010435E-17   7.69399293E-03   1.00000000    
   7.62698692E-05  0.181540892      0.148480326       3.25501189E-02  0.810968459      0.479361296      0.331607223      -2.74420146E-17   8.00104160E-03   1.00000000    
   7.97922839E-05  0.188277647      0.153990254       3.37580144E-02  0.803933918      0.475203216      0.328730792      -3.25884677E-17   8.31773598E-03   1.00000000    
   8.34773746E-05  0.195201337      0.159653068       3.49994265E-02  0.796703219      0.470929146      0.325774103      -3.86875913E-17   8.64417944E-03  0.999999940    
   8.73326571E-05  0.202312618      0.165469289       3.62744704E-02  0.789275765      0.466538787      0.322737038      -4.59129842E-17   8.98046140E-03   1.00000000    
   9.13659896E-05  0.209611475      0.171438947       3.75831462E-02  0.781651318      0.462031990      0.319619328      -5.44692345E-17   9.32665076E-03   1.00000012    
   9.55855066E-05  0.217097610      0.177561775       3.89254056E-02  0.773829937      0.457408786      0.316421151      -6.45972009E-17   9.68280155E-03  0.999999881    
   9.99999902E-05  0.224770740      0.183837563       4.03011926E-02  0.765812278      0.452669591      0.313142717      -7.65811951E-17   1.00489631E-02   1.00000000    
   1.04618346E-04  0.232629582      0.190265208       4.17102762E-02  0.757599413      0.447814971      0.309784472      -9.07551069E-17   1.04251485E-02   1.00000000    
   1.09449989E-04  0.240672603      0.196843520       4.31523807E-02  0.749192536      0.442845732      0.306346893      -1.07511854E-16   1.08113531E-02  0.999999881    
   1.14504786E-04  0.248898014      0.203570977       4.46271896E-02  0.740594268      0.437763274      0.302831024      -1.27313618E-16   1.12075666E-02   1.00000000    
   1.19793025E-04  0.257303238      0.210445523       4.61342409E-02  0.731806457      0.432568878      0.299237669      -1.50703162E-16   1.16137331E-02   1.00000012    
   1.25325489E-04  0.265885383      0.217464775       4.76730093E-02  0.722832322      0.427264303      0.295568109      -1.78317998E-16   1.20297922E-02   1.00000000    
   1.31113469E-04  0.274641097      0.224625960       4.92429025E-02  0.713675380      0.421851635      0.291823804      -2.10906492E-16   1.24556581E-02  0.999999940    
   1.37168769E-04  0.283566445      0.231925905       5.08432090E-02  0.704339623      0.416333288      0.288006395      -2.49346383E-16   1.28912125E-02   1.00000000    
   1.43503567E-04  0.292656749      0.239360780       5.24730943E-02  0.694829822      0.410712004      0.284117788      -2.94665398E-16   1.33363102E-02   1.00000000    
