   6.28318548       8.32168298E-05   4.79369010E-05           3   5.21332950E-05
   8.88576603       3.39119171E-04   1.35586015E-04           3   1.70103202E-04
   10.8827963       1.35449343E-03   2.49087432E-04           1   0.00000000    
   12.5663710       5.45159972E-04   3.83495208E-04           3   3.21765780E-04
   14.0496302       1.35614129E-03   5.35950821E-04           6   7.93584855E-04
   15.3905983       3.05279880E-03   7.04525795E-04           3   1.57016644E-03
   17.7715321       6.02581888E-04   1.08468812E-03           3   6.18039456E-04
   19.3593674       4.29939292E-03   1.40218006E-03          12   1.18441309E-03
   21.0706253       2.75611505E-03   1.80785102E-03           4   1.24772452E-03
   23.0819359       7.84690958E-03   2.37654988E-03          12   3.71413724E-03
   26.0276737       4.96644573E-03   3.40750348E-03          18   1.26297504E-03
   28.4405651       9.08419956E-03   4.44574933E-03          18   1.84868521E-03
   31.7906265       1.41718024E-02   6.20908476E-03          28   4.13770042E-03
   34.2451248       1.22018252E-02   7.76115805E-03          21   2.64574052E-03
   37.4625549       1.63287688E-02   1.01606753E-02          42   3.20345955E-03
   41.1514015       2.61936132E-02   1.34674152E-02          52   4.15024441E-03
   45.6431274       2.84883603E-02   1.83762312E-02          78   3.42054991E-03
   50.5666542       4.65050302E-02   2.49875076E-02          96   5.03221154E-03
   55.9629936       5.95723912E-02   3.38714011E-02         133   6.29916042E-03
   61.7530708       7.59665295E-02   4.55099121E-02         165   6.28955755E-03
   67.8755417       9.77662355E-02   6.04324564E-02         211   7.03319954E-03
   74.8916702      0.130637690       8.11765939E-02         307   8.41674674E-03
   82.5402451      0.178183109      0.108674474             366   1.01763289E-02
   90.8572540      0.221005574      0.144946963             514   1.08109619E-02
   100.203789      0.297839820      0.194438711             685   1.27429906E-02
   110.266647      0.411237687      0.259097308             853   1.47523424E-02
   121.511246      0.498000294      0.346720666            1228   1.50305312E-02
   134.026199      0.618830323      0.465263903            1561   1.63469948E-02
   147.557281      0.844951332      0.620886564            2078   2.05285531E-02
   162.696335       1.12031889      0.832268775            2833   2.09681373E-02
   179.294510       1.41233313       1.11386168            3677   2.38818657E-02
   197.484833       1.83407676       1.48844075            4939   2.64567304E-02
   217.655746       2.42064667       1.99269462            6605   3.06212567E-02
   239.825150       3.15648484       2.66571975            8745   3.40209343E-02
   264.207031       4.12943697       3.56421113           11666   3.83213311E-02
   291.102936       5.45797253       4.76727343           15579   4.42986302E-02
   320.772705       7.06034422       6.37855816           20792   4.97988611E-02
   353.461761       9.37665844       8.53409767           27730   5.66615425E-02
   389.475494       12.5546379       11.4174938           37014   6.56019077E-02
   429.169891       16.6313953       15.2762938           49429   7.56121278E-02
   472.895660       22.4930210       20.4374294           65947   8.78989249E-02
   521.075500       30.8829117       27.3421268           88115  0.105593324    
   574.173462       43.7746887       36.5813484          117674  0.132464856    
   632.698364       61.6651306       48.9463615          157310  0.163679048    
   697.202942       85.7200470       65.4949799          210184  0.197851270    
   768.660217       118.342712       87.7674561          283860  0.241736740    
