   6.28318548       5.60043518E-05   4.79369010E-05           3   4.23866368E-05
   8.88576603       4.61220770E-04   1.35586015E-04           3   2.37211789E-04
   10.8827963       1.49087701E-03   2.49087432E-04           1   0.00000000    
   12.5663710       2.06373375E-06   3.83495208E-04           3   1.52461905E-06
   14.0496302       7.96360895E-04   5.35950821E-04           6   5.80560009E-04
   15.3905983       1.52303930E-03   7.04525795E-04           3   4.81614959E-04
   17.7715321       1.30939807E-05   1.08468812E-03           3   4.70052919E-06
   19.3593674       1.75572676E-03   1.40218006E-03          12   7.07205210E-04
   21.0706253       7.44238170E-03   1.80785102E-03           4   3.12969834E-03
   23.0819359       3.93876201E-03   2.37654988E-03          12   1.38120062E-03
   26.0276737       5.22990245E-03   3.40750348E-03          18   1.51674380E-03
   28.4405651       5.01323771E-03   4.44574933E-03          18   1.42609514E-03
   31.7906265       7.01462710E-03   6.20908476E-03          28   1.69623038E-03
   34.2451248       1.32943429E-02   7.76115805E-03          21   4.08199010E-03
   37.4625549       1.58444326E-02   1.01606753E-02          42   3.32095940E-03
   41.1514015       2.01575011E-02   1.34674152E-02          52   4.09002695E-03
   45.6431274       2.33946573E-02   1.83762312E-02          78   3.16687766E-03
   50.5666542       3.85367796E-02   2.49875076E-02          96   5.53652178E-03
   55.9629936       6.31273091E-02   3.38714011E-02         133   7.64434831E-03
   61.7530708       7.08050057E-02   4.55099121E-02         165   7.74653116E-03
   67.8755417       8.87318552E-02   6.04324564E-02         211   8.40515364E-03
   74.8916702      0.120446518       8.11765939E-02         307   8.51175003E-03
   82.5402451      0.157045409      0.108674474             366   1.08399307E-02
   90.8572540      0.190022036      0.144946963             514   1.05838859E-02
   100.203789      0.252291203      0.194438711             685   1.20772021E-02
   110.266647      0.339218974      0.259097308             853   1.35721201E-02
   121.511246      0.409213781      0.346720666            1228   1.34127559E-02
   134.026199      0.557085037      0.465263903            1561   1.63280219E-02
   147.557281      0.764094532      0.620886564            2078   1.94267537E-02
   162.696335       1.00721896      0.832268775            2833   2.11939700E-02
   179.294510       1.30716836       1.11386168            3677   2.32730880E-02
   197.484833       1.75161827       1.48844075            4939   2.67347246E-02
   217.655746       2.23638821       1.99269462            6605   2.84155011E-02
   239.825150       3.01088834       2.66571975            8745   3.29483673E-02
   264.207031       4.02650547       3.56421113           11666   3.82941291E-02
   291.102936       5.27792931       4.76727343           15579   4.27321941E-02
   320.772705       7.09765911       6.37855816           20792   5.01339063E-02
   353.461761       9.27626038       8.53409767           27730   5.66176884E-02
   389.475494       12.4780188       11.4174938           37014   6.57865778E-02
   429.169891       16.5863190       15.2762938           49429   7.62245655E-02
   472.895660       21.9937115       20.4374294           65947   8.71219635E-02
   521.075500       30.1163883       27.3421268           88115  0.104662582    
   574.173462       42.8214760       36.5813484          117674  0.131772116    
   632.698364       60.4333763       48.9463615          157310  0.162488207    
   697.202942       83.4116516       65.4949799          210184  0.195509791    
   768.660217       115.755264       87.7674561          283860  0.241242617    
